company,datePublished,ratingValue,reviewBody
Wayfair Canada,2020-06-05T23:19:14Z,1,"I ordered a jute rug May 15th. Estimated delivery may 20th. May 20th came and went- no problem-Covid is effecting a lot of things so I’ll be patient. It’s June 5th and my account says preparing for shipping STILL.
I have called 4 separate times and been on hold over an hour, once for almost two hours! One time it actually rang and then an automated message said they were having technical difficulty and hung up on me. I have ordered from Wayfair in the past and not had these issues. Any insight as to what is going on would be appreciated. Should I just cancel my order???"
Wayfair Canada,2020-06-05T19:09:51Z,5,"The quality products 

Superb fast delivery 

Reasonable prices"
Wayfair Canada,2020-06-03T22:19:03Z,1,"We ordered an outside sofa sectional this was difficult to track and estimate where it is and when it will arrive (due to dates being estimated, no actual tracking of movements like typical shipping tracking i.e. UPS, FedEx etc.).  We tried cancelling but got no response, after sending the second email they are going to stop it from shipping en route to their warehouse but charging $273.  We won't be buying from them again.  We received 4 items in the past, even when they were the wrong colour we still accepted and paid full price.  I don't recommend dealing with this company."
Wayfair Canada,2020-06-03T20:40:22Z,1,"Made an order for a patio set may 2/4 weekend, got the set June 1st and realized the table was missing the 2 legged side piece (so unusable without it).
Asked for the piece I need and said they would send it out and I could expect it June 7th, I get the confirmation email then says June 17th to expect it. And today (June 3rd) I now am told I won’t get the piece until September 8th.... I will never buy again from them"
Wayfair Canada,2020-06-03T17:57:56Z,1,"How is there no zero stars option?  I feel dirty giving these crooks even 1 star.  I ordered an item for $106 on may 14th.  It is now June 3rd.  I have seen no item, no shipping notification and the best part?  They have taken $318 out of my bank account.  When I asked about this they claimed they were pending charges and would be refunded....  Well I have seen , no money, no product and no emails....  They literally robbed me.  I have contacted my bank to report the fraud and will possibly take legal action.   You need to shop elsewhere.  The people behind wayfair are criminals.  I have the proof right in front of me.   DO NOT SUPPORT THIS TYPE OF BUSINESS.  THEY ARE WHATS WRONG WITH THE WORLD.  TAKING ADVANTAGE OF PEOPLE.  THEY NEED TO BE SHUT DOWN, THIS IS NO JOKE.  It was my first order ever from them and I have since canceled the item however as expected, have heard nothing....  I will get my money back."
Wayfair Canada,2020-06-03T17:39:36Z,2,"Last year I ordered a wooden swing for the front porch.  The delivery was excellent, however the swing was inferior workmanship.  I will be shying away from ordering anything more from Wayfair.  I would have sent it back but it is such a nuisance that I didn't.  I found the parts didn't match.  How people can think they did a good job is just amazing."
Wayfair Canada,2020-06-03T15:50:11Z,1,"If I could leave a review of less than one star, I would. 
I looked for a KitchenAid Mixer for a long time and found the one I wanted on Wayfair.ca. Being on a tight budget, I couldn't just buy it at the higher prices, so I watched it for months, waiting for a price I could afford. LOW and behold, it came down to the most amazing deal I could have hoped for, so I jumped at the chance and bought it. Paid for it, got confirmation and when I could expect delivery. Well, yesterday I got an email from them saying they had to, oh, so regretfully, cancel my order due to it not being in stock. It was in stock as I was buying it, but somehow now there isn't one for me 3 days later.
If I had been offered the mixer at a later date at the same price, I would have accepted, but no such offer was made to me. Customer service followed with an email for 10% off another item, expiring in a few weeks. When I emailed customer service about how disrespectful it is to fail to honor a purchase it was suggested to me that I could purchase another mixer that just happened to be a couple of hundred dollars more. Gee? Can I really buy a more expensive item? that's so good of you Wayfair. I will never purchase anything from you again. On the day I received a cancer diagnosis for my son, it was such a pleasure to be slapped in the face by Wayfair. 

Louise, Mississauga"
Wayfair Canada,2020-06-02T22:11:48Z,1,"When I had initially called it said my wait time could be UP TO 55 minutes. I waited for 1 hour and 15 minutes before I was cut off and the call ended before I had even spoken to a representative. 

I called back immediately and was told my wait time could be UP TO 35 minutes. I waited on hold for 1 hour and 30 minutes before finally hanging up. 

I ordered a set of sheets on May 9th. On May 12 I received an email from Wayfair stating that my package had been shipped. The tracking information provided did not update until May 16th stating that a label had been created.

My package was supposed to be delivered today however according to the tracking information provided by Wayfair it has yet to be picked up by Purolator. 

I called Purolator before calling Wayfair and according to them, Wayfair has yet to give them my product. I am disappointed with both the shipping process of my items which seems to have been mishandled as well as the poor and absolutely non existent customer service I have received from Wayfair.

First and last time customer of Wayfair. And I’m out over $100"
Wayfair Canada,2020-06-02T00:50:06Z,1,"TERRIBLE!
I received 2 damaged boxes, each 3 weeks apart with an office storage unit that i needed. Yes, 6 weeks after ordering a unit I still have nothing useful, but TWO piles of broken wood, cardboard and styrofoam in my house that i have to bring to the dump, on my dime.
I will never order from Wayfair again. Anyone that cannot properly support sending items to Canada in decent condition is not a company that deserves my business. 
I am an avid online shopper. I am setting up an at home office since COVID has me working from home. My desk, chair, daughters desk, dresser have all arrived in great condition. Difference is that they were bought from other providers. I have bought a few things from Wayfair now, and to be honest the electric fireplace looked as though it should have been broken when i opened it. I know that the courier is responsible for the care of the package, but that is your responsibility to manage this Wayfair. I am su dissapointed after waiting for 2 separate shipments that I will never buy from Wayfair again. Nor will anyone that i know after sharing my story."
Wayfair Canada,2020-06-01T20:52:57Z,1,"So dissapointed.  I spent over $2,000 last year with Wayfair.  They were always great to respond to questions.  Easy to reach by phone or on line chat.  Now they have removed phone # from their site.  I found it finally through Google. 3 times I've waited on hold for over an hour and never got through.  This is unaceptable Wayfair.  I'm sure you're busy with everyone ordering online during covid - but you are making more money - hire more staff!.  Why can't I leave you a number to call me back instead of waiting on hold all day?  Youre customer service has gone from the best to the worst.  I can't even get through to you to demand my money back  The only email is to ""comment on our site"" well I have e-mailed my comments to you and asked for a call - twice - no response.  I'll give it a couple more days then I'll be talking to the BBB.  So dissapointed.."
Wayfair Canada,2020-06-01T16:27:54Z,1,"Honestly, they have no respect for their costumers. We ordered a rug two weeks ago, and they said it would be delivered four days after. Now our item is 10 days late, we have to call every time to ask about it, only to wait in line for half an hour and hear the out case is under ""investigation""!

They are awful guys, don't but anything from them. I am so frustrated with their attitude and their refusal to accept responsibility for their delay."
Wayfair Canada,2020-06-01T16:17:46Z,1,Order was placed on 13 May 2020 with Wayfair for patio furniture but  UPS tracking shows its held at their Brampton facility since 21 May. I have been tryin g to get in touch with Wayfair and UPS but  the time UPS attends the call after wait time of on an average 45 mins to one hour they just say that it will be delivered same day and then nothing happens. Wayfair has chosen vendors who are not good enough to complete the level of service expected by customers and this  definitely will discourage me buying from Wayfair again.
Wayfair Canada,2020-05-31T22:40:32Z,1,Honestly their customer service is so bad. I’ve been waiting over 4 weeks For a dumb swim Basketball set.  My last update was May 20. I haven’t heard any update and it’s impossible to track my package other than them saying that they will give an update in two days but that was last date it on May 20. I’ve waited on the phone twice for a combination of over three hours and never reaching a live person. They have no chat system. It’s completely terrible. This is the last thing I buy from Wayfair.
Wayfair Canada,2020-05-31T09:38:29Z,1,"They processed my Visa at $65 higher than what I processed in my cart and never emailed me a receipt or gave me an explanation.  They clearly removed my 10% off first customer coupon. Guess what first order will also be LAST order.   I can get no explanation for this illegal activity.  How can you charge a customer more than they have approved?????  No answer to my question. 

The product that arrived was very substandard.  I was immediately disappointed but returning large furniture after pulling it out of packaging is so difficult.  
They did grant me a refund for the pictures I showed them because it was so obviously a piece of garbage.   But even with the discount I feel sick every time I think about what I paid for the item.  

Also their “sales” are often NOT sales.  Be very, very wary of how much you pay. I’d definitely price check somewhere else first for the suggested retail price.  They over blow the price significantly.   They do not price match their  own price drops within a short time frame either.   I will never shop with this company again the product was very substandard and the price dropped $200 within days after I bought it and they would not price match.   I realize I got super ripped off for how much I paid."
Wayfair Canada,2020-05-30T00:47:57Z,1,Hi I was in the market for a barbeque when ads for wayfair started to pop up. Up to 70% off the ads boasted. I did not expect a huge discount but was surprised that they where over $100 the suggested retailer price. Now every time I openly browser I hear about the great?? Deals.
Wayfair Canada,2020-05-29T21:27:28Z,1,"Wayfair you sack! Do you even read your reviews?!
Horrible rating! 
Bad service! Delivery delay! 
My fist and the last purchase from you!"
Wayfair Canada,2020-05-29T00:18:53Z,1,"They took the payment on my card the second following my order.
Got no confirmation or anything by e-mail or texto (right number and e-mail).
So I went on their website to look for my order. I saw it was there and a few minutes latter, the order disapeared before I could note any number or anything. 
Payment is done, but they say I have no order !!"
Wayfair Canada,2020-05-28T13:58:31Z,1,"I ordered a bar cart for close to $200 as a gift; the order was already going to take 2 - 3 weeks to reach me, but when the delivery date passed, Fedex confirmed that Wayfair had not even sent the item to them.

The customer service was abysmal/non-existent, and basically their answer was 'Sorry, I guess the delivery date was an estimate"".

Just use Amazon, this company is trash."
Wayfair Canada,2020-05-27T17:39:35Z,2,"I bought a dining set 6 months ago. They advertised it like ""solid wood dining set"". It came with a lining (may be wood) vey thin and now is starting coming out. There are some cracks and scratches that make it look terrible. For a more than 700 dollars and no more than a year in use is not good quality. I should ad that I live by myself, no many visitors, always without shoes in the house. I don't see any reason for this outcome. I can't imagine how is going to look five years from now. I contacted them and they offer me 10% discount on my next shopping. I won't never get anything from there! Be careful on the ""solid wood"""
Wayfair Canada,2020-05-26T07:19:42Z,1,Delayed delayed delayed
Wayfair Canada,2020-05-25T14:34:33Z,1,"We ordered a 12 foot trampoline in April 2020. The confirmation said it shipped and should arrive on May 20th. After not receiving our trampoline we called wayfair only to find out they took our money marked the item as though it shipped but really it didnt even exsist because they had none in stock and would not be replenishing stock until 2021. Needless to say Wayfair is a scam. My kids are throughly disappointed and they have not bothered to compensate and trampolines are not cheap. Terrible customer service, very bad inventory records and will take your money mark your items as shipped although they dont even exisit."
Wayfair Canada,2020-05-24T17:00:28Z,2,"I ordered a area rug for my nursery over a month ago. Said delivery date was May 11. It’s now the 24th and nothing. I emailed Wayfair and got a sassy email back stating they “understand my frustration” blah blah, but that they’re sure I’ll be satisfied with the product. I have ordered other products from here and found them to be overpriced and cheaply made junk.  Absolutely no accountability or compensation. Terrible overall experience with this company many times. I will not be ordering from here again."
Wayfair Canada,2020-05-23T18:53:14Z,5,"another satisfied order from Wayfair.....one stool missing the correct size bolts, contacted yesterday and new bolts being sent out immediately.....tried finding them locally but no luck.....they even issued me a partial refund to cover bolts. I am very pleased with the service and quality of all items......of course, I do wait for the sales."
Wayfair Canada,2020-05-23T12:16:47Z,1,"I had a promotion code which I used when placing my order and it went through showing my a discounted price, but when my invoice came to my email it was at higher price and different than what I have seen when placing my order. I tried to call them but stayed on the line for hours and no response. It is a fraud, dont buy from it"
Wayfair Canada,2020-05-23T05:13:13Z,1,Do not ever order from Wayfair.ca.  You will have a nightmare of wrong product shipped then offering to send a new one out but I had to still keep the other item and if the supply company does not want it back then I am to donate ....items in pictures on site is not the items being shipped.  You will spend hours and hours on the phone to just return it and then no one comes by from UPS to pickup the return.  You contact Wayfair and they tell you that the shipping company tried 3 times and no answer.  That is a lie... I was always home and no one from UPS came.   Seriously this company is a complete mess.
Wayfair Canada,2020-05-22T06:37:48Z,2,"First and last order with Wayfair - way overpriced!!! Ordered 2 sets of Umbra hanging pots and when they arrived last week I searched online to buy another set and realized that if I had ordered directly from Umbra, I would have saved $16 per set. The item was supposedly on sale, but the original price listed on wayfair was $32 more than the Umbra site. I started to initiate a return and the refund was going to be $9.50 less than the price I paid, plus the money for return shipping. I made a polite complaint about the frustration with their pricing and to my surprise they refunded me the price difference ($32).

Today the second part of my order arrived. Again the item is really nice, but greatly overpriced. Price comparison between wayfair.ca and wayfair.com for the same item indicated that it cost $20USD ($29CAD) more to order from the Canadian website. Frustrated with the mark-ups, when they are listed/disguised as sale prices."
Wayfair Canada,2020-05-22T00:57:22Z,1,"Bought a cat tree on May 11th.  Fed Ex received it May 13 and promised me delivery by end of day May 21st.  At 4pm on May 21 Fed Ex emailed me to say that delivery was expected May 26.  Called Fed Ex and they told me Wayfair just got them the package that day.  When I told them it was actually May 13 in California that they received it and it had made its way to Canada on May 18 yet, the manager said she was also aware they had it since monday the 18th in BC.  But that it was easier to lie to me and say they just received it.  I inquired with both Fed Ex and Wayfair to see if its possible that Fed Ex not get paid for this delivery by canceling the order or reordering it again but was told no.  I will simply not by from Wayfair again if they support and use such unethical delivery companies."
Wayfair Canada,2020-05-21T22:17:48Z,1,"Would give 0 stars if possible. Worst customer service ever. Directly on there site it says you can cancel items before they ship. We ordered something for my daughters bday and it was expected to come 2.5 months after ordering. We found the same thing on amazon which was better quality, cheaper and shipped within a week so naturally we wanted to go with that and cancel the wayfair order which had not shipped yet. We placed the order the day before canceling. So we send in the cancellation they wait 4 days to reply to us and say they can’t cancel because the item has shipped which is a lie since it wasn’t due for 2.5 months and we hadn’t received an email confirming it’s shipped until conveniently right after wayfair emailed us. Now they want us to spend 10$ shipping to return it when it arrives in 2.5 months which is absolutely unreal. Last time we ever use wayfair and I’ll be spreading the word every chance I get what a joke."
Wayfair Canada,2020-05-21T20:49:53Z,2,"Love everything on this website BUT we ordered a $1500 taxes in dining set for our new home, and it came on sale for $100 off two days after we ordered. I reached out to customer service via telephone and was told they cannot price adjust or even give us a credit to use on something else, which we were planning on purchasing a lot more to furnish our new home. Unfortunately, I will not be a returning customer 😢 fingers crossed our table is not damaged when it arrives."
Wayfair Canada,2020-05-21T17:10:20Z,1,"I waited the whole day for my shipment to arrive.  it didn't.  I called Fedex (which does the courier shipment for Wayfair) and they said they didn't pick up my shipment though the tracking number shows arrival today!  I contacted Wayfair, and they said that the item will be arriving at their warehouse location!  I told them that I cannot take the day off to wait for my shipment again as Fedex does not give a time window of arrival. I would like to cancel it!! Wayfair told me that they cannot cancel the shipment!  They said  I don't need to wait for Fedex!  I asked them how do they ensure that I can get my shipment since I live in an apartment building.  Are they just going to leave my shipment at the entrance to the apartment building and let anyone just take my stuff!!!  Also, I ordered 2 items and they are arriving on different days!
Wayfair response is so unreasonable.  They don't care if you received your shipment, they only care that your item is shipped and they get the money for it!!"
Wayfair Canada,2020-05-21T14:08:48Z,1,"Horrible, I ordered a 5 piece dining set. Only got the table had to file for missing parts. I was told I would get the chairs within a week of it. After a week I got another email saying that they would need an extra month to get the chairs. After a month I get another email saying they need 2 more weeks! I will never order from this company again.


update.. 2 more push backs on my ""replacement chairs"" making it 3 months past the original delivery date of 2 days. No refund or discounts offered after many conversations with the company"
Wayfair Canada,2020-05-21T13:12:33Z,1,"Horrible company. A coffee table was never delivered to me in full, one of the packages was missing. I ordered replacement parts which never came and Wayfair didn’t refund me. I ended up with no coffee table and with lost money. WILL NEVER ORDER AGAIN."
Wayfair Canada,2020-05-21T04:51:34Z,1,"I'd rather give them zero star!
They shipped a wrong item and they are not shipping me back the correct item. I will no longer use them!

I ordered two duvet cover sets and they are two different kinds. One was Tamiko Pintuck Duvet Cover and another was Akins Reversible Duvet Cover. They sent me two of the same kind, Reversible Duvet Cover, one king size and another double size. 

I complained and asked for replacement and they rejected by explaining what they shipped was correct item.

Before this order, my order was shipped in a box which has a big hole and taped over it. I mentioned about it and they apologized about it and I gave them the second change, and this was the result. It was a big disappointment, not because they sent me the wrong item, but they responded me that I received the correct item and they just cancelled my replacement order by themselves neglecting further investigation, which was bad customer service.

If your time is precious and don't want to waste your time on complaining and trying to get the correct item, I suggest you to look for what you need from somewhere else."
Wayfair Canada,2020-05-21T01:09:31Z,1,"I ordered a ottoman May 7 and it finally arrived today after being told it was arriving May 11,14,15,19 &20 when I opened the box it did not look the same as the picture on their website and the box's marked differently to what I ordered Apply to return and they will only return if I pay for ups absolutely crazy

They sent the wrong item and I have to pay to return I will not purchase from them again"
Wayfair Canada,2020-05-21T00:35:04Z,1,Been dealing with Wayfair for over a month now. I realize my item was delayed but I received 3 different excuses and no updates until I actually emailed them. This is my third time asking where my item is and I am not sure they know.
Wayfair Canada,2020-05-20T21:37:01Z,1,This company is a scam! Spent $1000 on two green houses ordered from Ontario Canada never showed up and when I contacted Paypal to complain not even a response from them just a refund. I needed those greenhouses so bad and missed out on other good ones cause I wasted my time with these guys. I'm very certain my items were not even shipped as they never provided actual tracking info. I'm reporting them to the Better Business Bureau!
Wayfair Canada,2020-05-20T16:32:44Z,1,"Don’t don’t don’t shop from here.  They will send you all the garbage they have stuck in their warehouses.  Talked to this so called specialist Roslyn W, she was very immature, unreasonable, unprofessional to deal with. Send her photos of the broken, damaged item but she still gave me excuses.  The box it came in is all damaged and I can’t find a box that size to replace it. Roslyn W,
insisted to find a box that big during Covid-19 and replace it.  She won’t refund my money unless I buy her a box and send it to her.  There is no place to get like that box.  Shame On you Wayfair for scamming people during covid-19."
Wayfair Canada,2020-05-20T15:39:37Z,1,"DO NOT BY ANY MEANS ORDER FROM HERE. Extremely poor service from a supposed reputable company. I’ve ordered two things that were supposed to arrive and they never have and it’s been a month now. Extremely pathetic service and would recommend anyone to spend their money on a service that actually respects their consumers. I will not be making the same mistake again and will be using other services than this one. Extremely disappointing. Save your money and your time with another service. If I could give 0 stars I would definitely, and even 0 seems a bit generous for this company."
Wayfair Canada,2020-05-19T20:02:17Z,1,"I bought a piece of wall art on February 9,2020 - it is May 19,2020 and still no product. They said it was lost in their warehouse in Kentucky 4 times and now it appears as the 5th one has been lost - how do you lose a 4 foot by 4 foot picture 5 times? I have been passed around from person to person - always being promised to fix the problem but still no resolve. Trying to be understanding with everything that is going on but it's ridiculous at this point. I won't be ordering again."
Wayfair Canada,2020-05-18T15:05:47Z,1,"These people suck!! Their customer service is non existent. Because of high volumes of calls is the thing you hear when you phone customer service. Spent 1 hr. waiting for help no answer. The product was promised on 2 dates. Both were missed. If I could give NO STARS I would. I promise this is the first time and the last time I will order anything at Wayfair again.
Then they use UPS which in my opinion is one of the worst companies for on time delivery. When I contacted them they have a handful of excuses as to why it wasn't delivered. BUT, they will try for tomorrow. If it doesn't come tomorrow I will be sending it back immediately.
PLEASE DO NOT WASTE YOUR TIME BUYING FROM WAYFAIR, SUPPORT YOUR LOCAL STORES IN YOUR COMMUNITY."
Wayfair Canada,2020-05-13T21:30:17Z,1,"I have placed an order a month and half ago and I still don't know where my product is, the status online doesn't change at all. I've called them many times and they have no idea what exactly is happening.
Aside from that, they double charged me and agents always tells me that it takes few days before refund shows up but it's been few weeks now.
THIS IS MY FIRST AND LAST ORDER WITH WAYFAIR. NEVER RECOMMENDS"
Wayfair Canada,2020-05-13T20:55:01Z,1,I bought a fire pit yesterday tues may 12th and couple hours after I paid I checked the same product and it was 20.00 cheaper . So I called customer service asked for a credit of 20.00... she said no they can not did it. I told her it’s only a couple of hours... she said yes the manufacturer do that all the time.iThats crazy the same day within a couple hours. But I also notice when I bought it it said the regular price was 729.00 and when I checked the price it had no regular price on it just it was 509.99 and I paid 529.99  so they also change prices I thought I was getting it I. Sale. This is fraud putting prices up in down all day. There is a compliance that they should be under. I will not buy from Wayfair again. There customer service could care less and not helpful.
Wayfair Canada,2020-05-12T18:10:41Z,2,"I've bought a few items from wayfair,  every item was easily broken or couldn't be properly put together because of poor quality."
Wayfair Canada,2020-05-11T21:16:17Z,1,They double charged me for an order and instead of telling me they made a mistake they made me contact my bank only to find out that they did refund me and it would take a few days to show up in my account. Could have saved me a lot of time. They don’t own up to their mistakes.
Wayfair Canada,2020-05-10T22:46:56Z,1,"Hit & Miss with quality of their products.  Anything that is of good value or is on trend is never in stock or expected to be in stock and is used to draw the shopper in to be sold a knock-off or a similar product.   You sign up for notices when a product may be in stock be sure to uncheck that box that says send me emails because by unsubscribing to those you’re also unsubscribing to updates about that product that you want.   I don’t feel the prices are that much better either.  Shop around if possible buy local, in the long run it will serve you better if there are issues and you’re have a problem with your purchase."
Wayfair Canada,2020-05-10T00:21:24Z,1,Their customer service is deplorable. They aren’t able to resolve their own IT issues and customer service don’t even read the email you send them with an issue before replying with a generic email that is totally unhelpful.
Wayfair Canada,2020-05-07T18:28:17Z,1,"Markup scam artists, pure and simple."
Wayfair Canada,2020-05-06T01:10:34Z,2,"Decent products but their dynamic pricing strategy is ridiculous and outright wrong! You can purchase  an item today for $165 and the next day the price nearly doubles. How is that legal? I have raised this issue with the company and their response is that this practice is necessary so they can give their customers the best price. Bullish*t. Some customers benefit while others pay A LOT more than they need to. Shop elsewhere. Buy from local businesses, whenever possible."
Wayfair Canada,2020-05-03T05:09:02Z,5,"I love wayfair.  If something is wrong with your order, they send in another order for free and are fair with refunds.  Items come fast too or when they estimate it will arrive.  Love dealing with them and love the items I've ordered so far.  Great company."
Wayfair Canada,2020-05-01T20:21:07Z,1,Prices are much higher than local or other online sellers. I don't know why people buy from them.
Wayfair Canada,2020-04-30T20:51:36Z,2,Man! I was hopeful of this site/store. But I’m batting 0 for 3. Will never be fooled by these guys again. Customer service has been excellent 75% of the time. We have had to make a few jingles to the Wayfair theme about how crappy the company is to keep our sanity in regards to the BS we keep getting dealt.
Wayfair Canada,2020-04-30T09:40:26Z,1,"Awful organization. They let you buy a product claiming availability, but then advise you several days later that product is not in stock. In the meantime, they collect payment upon placing order. Won't even bother with this firm in future. Disgusting practice."
Wayfair Canada,2020-04-30T02:01:47Z,4,"So we bought a new build home and waited 3 years for it to be finished. 
Thank god for Wayfair and it amazing associate Daniel Stievenart.
We just moved in and He truly has made shopping with wayfair easy, and I couldn’t be more happier with the amazing products and professionalism we have received. At the extra bonus was how fast things were delivered...
 I will always put Wayfair as my go to for all my needs. 
Thank You Daniel and Wayfair"
Wayfair Canada,2020-04-24T23:59:49Z,1,"My experience purchasing here has been one of pure frustration. They held onto a few thousand dollars of mine from a cancelled order and they still have it, and I have tried numerous times to get through and spent many hours on the phone, and am unable to get through to customer service. My goods updated deliver time was many days after the promised date, and the professional membership is definitely not worth the extra wait time, as the savings comparison is almost nil."
Wayfair Canada,2020-04-24T14:00:01Z,2,Be careful when you order things... They tend to have a photo of a product and then it's not even the correct product you are ordering. Example: they show a 3 level bunkbed but it's actually a standard bunkbed. I'm pretty sure this is called FALSE ADVERTISING!!!! the quality of the product is very cheap as well. I loved the site at first until I started receiving my items. Very shady and not an honest company. Make sure you read everything regarding the product. I ordered bedding as well and they sent me just a set of sheets. Almost every product I ordered has arrived with scuffs or some form of damage as well.
Wayfair Canada,2020-04-24T01:15:26Z,3,"Placed the order and got an email that I will have my furniture in 7 days. Shortly after, I got an email that the delivery date was delayed for 3 days. After few days, on their site there was no tracking number and it was saying another day late (expected 11 days total). As there was still no tracking number on my account, about 5-6 days after I placed the order, I called them and they said that my package in US on the way to me and I will have it by the initial delivery date (10 days). When that day came (10 days later) and nothing showed up, I called them again. And surprise, they said they have no clue where my package is as ""Fedex didn't gave them any tracking info"", which is a big fat lie as you get the tracking info as soon as you provide shipping details to Fedex. Next day, surprise again, tracking number appeared in my account and the shipping information was just provided to Fedex that day (11 days after I placed my order). Of course the new delivery date was adjusted to another 3 days later. After another 2 days the delivery date was again adjusted to another 4 days later. So far I haven't received my order as of now, and latest update shows that I may receive my order after 18 days since I placed my order (I still doubt even this date)... No email or any other updates after the first 2 emails mentioned above. Conclusion: Wayfair.ca is Over promising and Under delivering! I will not buy again from them. Stay away!

Update: I received finally my order (around the last expected date), but it had some damages, so they replaced my whole unit, which was very quick. For this I have changed my rating from 1 star to 3 stars and I will give them another chance."
Wayfair Canada,2020-04-23T15:46:49Z,1,I started to order a coffee table and it says this order is eligible for free shipping. When i finished the order they charged me $50 for shipping! I ask why and they said in my postal code its not for free! That is misleading!!!! They could keep their stuff!
Wayfair Canada,2020-04-22T15:48:08Z,1,"Doesnt ship from canada, only from the US, they really shouldnt mislead customers with their .ca domain"
Wayfair Canada,2020-04-19T15:07:34Z,1,"The sku C002054046 ad is totally misleading. It said VitPaneles 70s wave 27’Lx24”w 

Cad $31.99 cad $254.99 87% off

When you go to the size option, then it will say 12”Lx24”W is $31.99 and 324”L x24W will be $409.99. 

It won’t make any sense that a  12”Lx24”W sample cost $253.99. Don’t mislead the customers."
Wayfair Canada,2020-04-18T19:46:23Z,2,"Please read shipping policy, even though everywhere on their Canadian site they state ""free shipping"" it is only free in the U.S.  When you contact then a few weeks later to track down the package which hasn't arrived yet, they give you the shipper's phone number and suggest you call them to see if they have your package.  Will not buy from them again."
Wayfair Canada,2020-04-17T20:39:58Z,1,"I have brought items from Wayfair in the last 4 years. However I did want to look at some runners. Last week I noticed that Wayfair has upped there prices in the last few weeks. 
WHAT A TERRABLE THING TO DO WHEN WE ARE IN THIS WORLD WIDE CRISIS, WITH MANY DYING, LITTLE MONEY AND FOOD COMING IN. SHAME, SHAME ON YOU."
Wayfair Canada,2020-04-16T20:52:37Z,4,"I’ve ordered several items in the last few weeks including:
-King canopy bed frame (that was a total steal on sale at $375!)
-set of two velvet desk chairs ($185)
-velvet sleeper sofa ($1350)
-living room rug ($400)

I’ve found the prices to be great and the quality to be in alignment with the price points, and in some cases to exceed expectations. We’ve only had these items for about a month now so the long-term quality is yet to be seen, but we love what we bought and feel that we found great deals on chic new pieces. They can probably ease up on the promotional email spam, but I like their ordering app and have a few more things in my cart so I’d say they have definitely earned their 4 stars!"
Wayfair Canada,2020-04-13T15:13:54Z,1,"Ridiculous company. I asked them why it said one shipping date and then it was much later date once I finalized and paid for it!!

They canceled my order! That’s not what I wanted. Told them I still wanted the item and apparently they reversed the cancellation they did on their own accord without my consent. 

Well today I get an email saying that they have cancelled my item and issued a refund I must wait 3-5 days for????

Emailed them again asking why when I want this item. I get a I’m sorry but if you still want this item you’ll have to re order it!!! How am I supposed to do this when now apparently I have 3-5 days to wait for my money back? 

Never again. This was the first and last order from them. If I could give Zero stars I would!!!!"
Wayfair Canada,2020-04-12T23:10:13Z,3,"Crooks as hell!!!!!! I found a pair of table lamps $215 and same set during Covid 19 $300!!!!!!!!!!
What’s going on here? They very 💩ones be aware"
Wayfair Canada,2020-04-10T01:08:30Z,1,"If I could give this site zero stars I would. I HIGHLY recommend NO ONE buy from this pathetic store. The quality is absurdly low. The components to the shelf I purchased made for a wobbly mess that frustrated the crap out of me. THEN they have the audacity to charge me return shipping fees. Seriously? Stay far away from this ridiculous level of quality control. Wayfair, take some pride in your work. Pathetic."
Wayfair Canada,2020-04-08T13:54:46Z,1,"Hello, 
I ordered my product.. everything was perfect. Chose this site, because the delivery time was just 2 weeks. It was supposed to be a birthday present.  Everything went well, package delivered. Wrong thing in the box. Ok everybody can make a mistake. I call the compagny, very nice costumer service employee. Nothing to argue. They are sorry, sending the same product, but I need to wait another 2 weeks. They can’t sent it express ??? It’s not my fault.
When you make the mistake you send it express. What is the problem? Or at least make a gesture.. a percentage off for the mistake. 
I only ordered it in this store because I wanted quick delivery. 
I would even pay half of the express shipping.. but no sorry. 
Bad service. 
Very disappointed, I have no present for this birthday and I have to wait another 2 weeks.
Sooo mad."
Wayfair Canada,2020-04-05T15:59:35Z,1,"I've bought a toilet which ended up being 50% MORE than anywhere else... even though they advertised that it was 67% off. The seat cover did not align whatsoever with this toilet. 
I then more recently wanted to buy Surefit Love seat covers... which Wayfair advertised as being on sale for 409.99$ and the same covers were 186.99USD on the Surefit website. (tried to post links to each article but this site does not allow)

WAYFAIR inflates their prices and attempts to make you think they are at a discounted price. Do your research!!"
Wayfair Canada,2020-04-03T04:18:55Z,1,"VERY DISAPPOINTED SHAME ON YOU WAYFAIR.CA. I ordered an Inflatable hot tub for $579 with 7 day delivery, said in stock, added to cart, paid for and recieved order confirmation email. So excited to be able to get for my kids during isolation and be able to swim in it and have some activity.  Two days later I get an email that my order is cancelled due to unexpected discontinuation of the item. Then I look at the website and it's been relisted for $200 MORE.  Same model same everything.  Nice price markup and gouging just because demand is up at this time.  SHAME ON WAYFAIR.CA for being so sleazy and not honoring your own price, accepting an order and then cancelling it with a lie two days later while reposting the exact same item with a $200 markup. Disgusting and will NEVER shop with you again."
Wayfair Canada,2020-03-24T21:12:29Z,1,"I received a Tango 34” Futon Chair the issue is I did not get instructions to assemble the chair. The help line is a computer which keep requesting what part I need help with, the issue is the whole chair."
